id_venta;producto;precio;cantidad;fecha_venta;categoria
935;Alfombra;9717,0;5,0;2024-09-12;Decoración
1166;Secadora;2696,0;2,0;2024-09-12;Electrodomésticos
1270;Plancha de vapor;7428,0;1,0;2024-09-12;Electrodomésticos
1432;Microondas;7803,0;8,0;2024-09-12;Electrodomésticos
2279;Proyector;8553,0;10,0;2024-09-12;Electrónica
2471;Parlantes Bluetooth;10848,0;1,0;2024-09-12;Electrónica
2497;Cámara digital;4995,0;5,0;2024-09-12;Electrónica
2720;Consola de videojuegos;7308,0;7,0;2024-09-12;Electrónica
2828;SmartWatch;3518,0;12,0;2024-09-12;Electrónica
357;Elementos de cerámica;4505,0;7,0;2024-09-13;Decoración
682;Cuadro decorativo;11141,0;11,0;2024-09-13;Decoración
943;Espejo decorativo;5988,0;4,0;2024-09-13;Decoración
1412;Microondas;12418,0;9,0;2024-09-13;Electrodomésticos
1551;Freidora eléctrica;4940,0;9,0;2024-09-13;Electrodomésticos
1706;Secadora;6686,0;5,0;2024-09-13;Electrodomésticos
1851;Freidora eléctrica;2603,0;5,0;2024-09-13;Electrodomésticos
2795;Auriculares;7149,0;5,0;2024-09-13;Electrónica
2805;Auriculares;3281,0;7,0;2024-09-13;Electrónica
2902;Televisor;11889,0;2,0;2024-09-13;Electrónica
81;Lámpara de mesa;4734,0;9,0;2024-09-14;Decoración
192;Cuadro decorativo;8621,0;5,0;2024-09-14;Decoración
456;Cortinas;7041,0;10,0;2024-09-14;Decoración
877;Elementos de cerámica;4082,0;12,0;2024-09-14;Decoración
1539;Batidora;7773,0;4,0;2024-09-14;Electrodomésticos
1673;Microondas;11855,0;12,0;2024-09-14;Electrodomésticos
1689;Batidora;9625,0;7,0;2024-09-14;Electrodomésticos
1838;Cafetera;5301,0;9,0;2024-09-14;Electrodomésticos
1986;Secadora;3434,0;6,0;2024-09-14;Electrodomésticos
2296;Laptop;7810,0;9,0;2024-09-14;Electrónica
2521;Parlantes Bluetooth;8872,0;2,0;2024-09-14;Electrónica
2755;Auriculares;11800,0;8,0;2024-09-14;Electrónica
2986;Laptop;7578,0;8,0;2024-09-14;Electrónica
247;Elementos de cerámica;5323,0;5,0;2024-09-15;Decoración
927;Elementos de cerámica;5369,0;12,0;2024-09-15;Decoración
1593;Microondas;4610,0;3,0;2024-09-15;Electrodomésticos
2505;Auriculares;7147,0;7,0;2024-09-15;Electrónica
2557;Cámara digital;10702,0;5,0;2024-09-15;Electrónica
7;Elementos de cerámica;12338,0;1,0;2024-09-16;Decoración
713;Espejo decorativo;10489,0;5,0;2024-09-16;Decoración
1266;Secadora;7749,0;9,0;2024-09-16;Electrodomésticos
1426;Secadora;10423,0;4,0;2024-09-16;Electrodomésticos
1587;Horno eléctrico;5221,0;2,0;2024-09-16;Electrodomésticos
1783;Microondas;5123,0;3,0;2024-09-16;Electrodomésticos
2278;SmartWatch;5020,0;5,0;2024-09-16;Electrónica
2366;Laptop;9193,0;4,0;2024-09-16;Electrónica
2526;Laptop;6472,0;7,0;2024-09-16;Electrónica
2848;SmartWatch;3356,0;5,0;2024-09-16;Electrónica
2939;Proyector;8338,0;9,0;2024-09-16;Electrónica
254;Jarrón decorativo;8033,0;9,0;2024-09-17;Decoración
1038;Cafetera;11728,0;10,0;2024-09-17;Electrodomésticos
1044;Aspiradora;4753,0;1,0;2024-09-17;Electrodomésticos
1191;Freidora eléctrica;6980,0;6,0;2024-09-17;Electrodomésticos
1363;Microondas;10490,0;6,0;2024-09-17;Electrodomésticos
2148;SmartWatch;8406,0;9,0;2024-09-17;Electrónica
2234;Tablet;8361,0;5,0;2024-09-17;Electrónica
2236;Laptop;3456,0;1,0;2024-09-17;Electrónica
2485;Auriculares;9527,0;8,0;2024-09-17;Electrónica
2711;Parlantes Bluetooth;7511,0;9,0;2024-09-17;Electrónica
1232;Microondas;6514,0;6,0;2024-09-18;Electrodomésticos
242;Cuadro decorativo;3031,0;11,0;2024-09-19;Decoración
512;Cuadro decorativo;6698,0;7,0;2024-09-19;Decoración
900;Adorno de pared;7806,0;9,0;2024-09-19;Decoración
1129;Batidora;7139,0;3,0;2024-09-19;Electrodomésticos
1389;Batidora;7136,0;9,0;2024-09-19;Electrodomésticos
1585;Lavadora;6423,0;8,0;2024-09-19;Electrodomésticos
1699;Batidora;4845,0;5,0;2024-09-19;Electrodomésticos
2152;Televisor;8419,0;3,0;2024-09-19;Electrónica
2330;Consola de videojuegos;12243,0;4,0;2024-09-19;Electrónica
2606;Laptop;8731,0;2,0;2024-09-19;Electrónica
2753;Smartphone;6087,0;12,0;2024-09-19;Electrónica
1258;Cafetera;7756,0;6,0;2024-09-20;Electrodomésticos
441;Lámpara de mesa;12013,0;11,0;2024-09-21;Decoración
1538;Cafetera;12080,0;7,0;2024-09-21;Electrodomésticos
1763;Microondas;6794,0;12,0;2024-09-21;Electrodomésticos
1945;Lavadora;6212,0;10,0;2024-09-21;Electrodomésticos
2430;Consola de videojuegos;6277,0;7,0;2024-09-21;Electrónica
3;Espejo decorativo;5132,0;1,0;2024-09-22;Decoración
250;Adorno de pared;10458,0;7,0;2024-09-22;Decoración
573;Espejo decorativo;11517,0;4,0;2024-09-22;Decoración
1681;Freidora eléctrica;8295,0;4,0;2024-09-22;Electrodomésticos
1949;Batidora;3351,0;5,0;2024-09-22;Electrodomésticos
68;Rincón de plantas;10960,0;4,0;2024-09-23;Decoración
194;Jarrón decorativo;3114,0;11,0;2024-09-23;Decoración
461;Lámpara de mesa;12183,0;3,0;2024-09-23;Decoración
717;Elementos de cerámica;3539,0;11,0;2024-09-23;Decoración
932;Cuadro decorativo;7845,0;4,0;2024-09-23;Decoración
1782;Heladera;9966,0;12,0;2024-09-23;Electrodomésticos
2331;Parlantes Bluetooth;2624,0;6,0;2024-09-23;Electrónica
2632;Televisor;4039,0;2,0;2024-09-23;Electrónica
478;Rincón de plantas;4403,0;10,0;2024-09-24;Decoración
531;Lámpara de mesa;6698,0;4,0;2024-09-24;Decoración
580;Adorno de pared;4181,0;12,0;2024-09-24;Decoración
960;Adorno de pared;5656,0;8,0;2024-09-24;Decoración
1298;Cafetera;6068,0;6,0;2024-09-24;Electrodomésticos
1461;Freidora eléctrica;10858,0;12,0;2024-09-24;Electrodomésticos
2446;Laptop;11474,0;2,0;2024-09-24;Electrónica
93;Espejo decorativo;4457,0;9,0;2024-09-25;Decoración
437;Elementos de cerámica;3583,0;9,0;2024-09-25;Decoración
750;Adorno de pared;10877,0;2,0;2024-09-25;Decoración
956;Cortinas;3735,0;2,0;2024-09-25;Decoración
1359;Batidora;12144,0;11,0;2024-09-25;Electrodomésticos
1482;Heladera;8699,0;12,0;2024-09-25;Electrodomésticos
2202;Televisor;3184,0;7,0;2024-09-25;Electrónica
2248;SmartWatch;8846,0;8,0;2024-09-25;Electrónica
2317;Cámara digital;5634,0;7,0;2024-09-25;Electrónica
2500;Consola de videojuegos;5364,0;8,0;2024-09-25;Electrónica
103;Espejo decorativo;4378,0;11,0;2024-09-26;Decoración
666;Cortinas;2989,0;4,0;2024-09-26;Decoración
698;Rincón de plantas;9359,0;10,0;2024-09-26;Decoración
1228;Cafetera;11589,0;4,0;2024-09-26;Electrodomésticos
2400;Consola de videojuegos;8409,0;12,0;2024-09-26;Electrónica
2793;Smartphone;9137,0;8,0;2024-09-26;Electrónica
2994;Auriculares;9436,0;9,0;2024-09-26;Electrónica
379;Lámpara de mesa;4943,0;7,0;2024-09-27;Decoración
409;Lámpara de mesa;5365,0;5,0;2024-09-27;Decoración
445;Alfombra;7036,0;12,0;2024-09-27;Decoración
842;Cuadro decorativo;7140,0;2,0;2024-09-27;Decoración
1674;Aspiradora;4059,0;8,0;2024-09-27;Electrodomésticos
2000;Plancha de vapor;10550,0;3,0;2024-09-27;Electrodomésticos
2190;Consola de videojuegos;4886,0;3,0;2024-09-27;Electrónica
2686;Laptop;6456,0;11,0;2024-09-27;Electrónica
304;Jarrón decorativo;6772,0;4,0;2024-09-28;Decoración
562;Cuadro decorativo;2972,0;3,0;2024-09-28;Decoración
1247;Horno eléctrico;5500,0;4,0;2024-09-28;Electrodomésticos
2117;Cámara digital;7365,0;11,0;2024-09-28;Electrónica
2341;Parlantes Bluetooth;8198,0;2,0;2024-09-28;Electrónica
2820;Consola de videojuegos;3249,0;6,0;2024-09-28;Electrónica
26;Cortinas;3887,0;11,0;2024-09-29;Decoración
614;Jarrón decorativo;10704,0;7,0;2024-09-29;Decoración
1268;Cafetera;9435,0;12,0;2024-09-29;Electrodomésticos
1408;Cafetera;5698,0;11,0;2024-09-29;Electrodomésticos
1522;Heladera;9032,0;12,0;2024-09-29;Electrodomésticos
1528;Cafetera;9975,0;12,0;2024-09-29;Electrodomésticos
1679;Batidora;4923,0;12,0;2024-09-29;Electrodomésticos
1704;Aspiradora;11182,0;9,0;2024-09-29;Electrodomésticos
2168;SmartWatch;8968,0;8,0;2024-09-29;Electrónica
2450;Consola de videojuegos;8791,0;4,0;2024-09-29;Electrónica
2467;Cámara digital;7053,0;7,0;2024-09-29;Electrónica
2600;Consola de videojuegos;9457,0;3,0;2024-09-29;Electrónica
2864;Tablet;10506,0;6,0;2024-09-29;Electrónica
2925;Auriculares;2621,0;4,0;2024-09-29;Electrónica
232;Cuadro decorativo;11849,0;6,0;2024-09-30;Decoración
385;Alfombra;8629,0;3,0;2024-09-30;Decoración
415;Alfombra;6340,0;5,0;2024-09-30;Decoración
500;Adorno de pared;11088,0;4,0;2024-09-30;Decoración
565;Alfombra;5534,0;2,0;2024-09-30;Decoración
683;Espejo decorativo;12355,0;5,0;2024-09-30;Decoración
705;Alfombra;4989,0;3,0;2024-09-30;Decoración
899;Candelabro;5101,0;6,0;2024-09-30;Decoración
996;Cortinas;3307,0;3,0;2024-09-30;Decoración
1187;Horno eléctrico;9957,0;8,0;2024-09-30;Electrodomésticos
1411;Freidora eléctrica;10220,0;5,0;2024-09-30;Electrodomésticos
1511;Freidora eléctrica;11649,0;2,0;2024-09-30;Electrodomésticos
1644;Aspiradora;12336,0;11,0;2024-09-30;Electrodomésticos
2031;Parlantes Bluetooth;3144,0;4,0;2024-09-30;Electrónica
2141;Parlantes Bluetooth;11634,0;12,0;2024-09-30;Electrónica
521;Lámpara de mesa;4844,0;6,0;2024-10-01;Decoración
590;Adorno de pared;3018,0;8,0;2024-10-01;Decoración
892;Cuadro decorativo;6157,0;3,0;2024-10-01;Decoración
968;Rincón de plantas;6020,0;3,0;2024-10-01;Decoración
1062;Heladera;12159,0;4,0;2024-10-01;Electrodomésticos
1423;Microondas;10825,0;12,0;2024-10-01;Electrodomésticos
2271;Parlantes Bluetooth;6101,0;1,0;2024-10-01;Electrónica
2295;Auriculares;5621,0;2,0;2024-10-01;Electrónica
1345;Lavadora;5132,0;4,0;2024-10-02;Electrodomésticos
2012;Televisor;4802,0;7,0;2024-10-02;Electrónica
2226;Laptop;9945,0;5,0;2024-10-02;Electrónica
2442;Televisor;7148,0;4,0;2024-10-02;Electrónica
2576;Laptop;12353,0;10,0;2024-10-02;Electrónica
2656;Laptop;3199,0;9,0;2024-10-02;Electrónica
2915;Auriculares;3381,0;11,0;2024-10-02;Electrónica
38;Rincón de plantas;2644,0;4,0;2024-10-03;Decoración
681;Lámpara de mesa;11304,0;1,0;2024-10-03;Decoración
1815;Lavadora;6529,0;5,0;2024-10-03;Electrodomésticos
2703;Smartphone;12340,0;12,0;2024-10-03;Electrónica
2725;Auriculares;10761,0;1,0;2024-10-03;Electrónica
786;Cortinas;2717,0;8,0;2024-10-04;Decoración
1358;Cafetera;9567,0;12,0;2024-10-04;Electrodomésticos
1709;Batidora;8972,0;10,0;2024-10-04;Electrodomésticos
1857;Horno eléctrico;7480,0;5,0;2024-10-04;Electrodomésticos
2406;Laptop;12100,0;10,0;2024-10-04;Electrónica
2538;SmartWatch;2914,0;12,0;2024-10-04;Electrónica
753;Espejo decorativo;11986,0;4,0;2024-10-05;Decoración
898;Rincón de plantas;6787,0;11,0;2024-10-05;Decoración
924;Jarrón decorativo;6439,0;11,0;2024-10-05;Decoración
1650;Plancha de vapor;11752,0;2,0;2024-10-05;Electrodomésticos
1779;Batidora;12212,0;4,0;2024-10-05;Electrodomésticos
1796;Secadora;6351,0;11,0;2024-10-05;Electrodomésticos
2841;Parlantes Bluetooth;4899,0;10,0;2024-10-05;Electrónica
1280;Plancha de vapor;3101,0;7,0;2024-10-06;Electrodomésticos
1595;Lavadora;8048,0;4,0;2024-10-06;Electrodomésticos
1711;Freidora eléctrica;3428,0;2,0;2024-10-06;Electrodomésticos
2417;Cámara digital;10902,0;2,0;2024-10-06;Electrónica
2443;Smartphone;11134,0;5,0;2024-10-06;Electrónica
158;Rincón de plantas;11714,0;8,0;2024-10-07;Decoración
223;Espejo decorativo;7004,0;3,0;2024-10-07;Decoración
474;Jarrón decorativo;3887,0;10,0;2024-10-07;Decoración
1032;Heladera;3135,0;11,0;2024-10-07;Electrodomésticos
1141;Freidora eléctrica;7145,0;12,0;2024-10-07;Electrodomésticos
1738;Cafetera;4025,0;3,0;2024-10-07;Electrodomésticos
2188;SmartWatch;4124,0;4,0;2024-10-07;Electrónica
2433;Smartphone;11766,0;5,0;2024-10-07;Electrónica
2515;Auriculares;9953,0;1,0;2024-10-07;Electrónica
2608;SmartWatch;6098,0;5,0;2024-10-07;Electrónica
2831;Parlantes Bluetooth;8632,0;10,0;2024-10-07;Electrónica
6;Cortinas;5887,0;11,0;2024-10-08;Decoración
670;Adorno de pared;5521,0;7,0;2024-10-08;Decoración
816;Cortinas;7432,0;11,0;2024-10-08;Decoración
991;Lámpara de mesa;7963,0;12,0;2024-10-08;Decoración
1204;Aspiradora;8788,0;2,0;2024-10-08;Electrodomésticos
2533;Smartphone;6437,0;1,0;2024-10-08;Electrónica
2598;SmartWatch;11397,0;7,0;2024-10-08;Electrónica
2724;Tablet;4293,0;5,0;2024-10-08;Electrónica
2738;SmartWatch;6516,0;3,0;2024-10-08;Electrónica
134;Jarrón decorativo;10316,0;11,0;2024-10-09;Decoración
2353;Smartphone;3352,0;8,0;2024-10-09;Electrónica
2376;Laptop;10601,0;5,0;2024-10-09;Electrónica
60;Adorno de pared;3258,0;9,0;2024-10-10;Decoración
117;Elementos de cerámica;2963,0;4,0;2024-10-10;Decoración
364;Jarrón decorativo;7349,0;12,0;2024-10-10;Decoración
498;Rincón de plantas;4262,0;4,0;2024-10-10;Decoración
668;Rincón de plantas;6118,0;8,0;2024-10-10;Decoración
1133;Microondas;12117,0;3,0;2024-10-10;Electrodomésticos
1221;Freidora eléctrica;11279,0;11,0;2024-10-10;Electrodomésticos
1233;Microondas;11022,0;12,0;2024-10-10;Electrodomésticos
1239;Batidora;9429,0;2,0;2024-10-10;Electrodomésticos
1724;Aspiradora;9589,0;1,0;2024-10-10;Electrodomésticos
2389;Proyector;7393,0;5,0;2024-10-10;Electrónica
2671;Parlantes Bluetooth;3022,0;6,0;2024-10-10;Electrónica
2692;Televisor;5235,0;2,0;2024-10-10;Electrónica
2998;Proyector;11584,0;10,0;2024-10-10;Electrónica
382;Cuadro decorativo;11519,0;3,0;2024-10-11;Decoración
438;Rincón de plantas;10488,0;10,0;2024-10-11;Decoración
584;Jarrón decorativo;7731,0;8,0;2024-10-11;Decoración
778;Rincón de plantas;3269,0;5,0;2024-10-11;Decoración
867;Elementos de cerámica;6585,0;5,0;2024-10-11;Decoración
1113;Microondas;7945,0;3,0;2024-10-11;Electrodomésticos
1567;Horno eléctrico;10195,0;4,0;2024-10-11;Electrodomésticos
1610;Plancha de vapor;9196,0;1,0;2024-10-11;Electrodomésticos
2258;SmartWatch;6866,0;5,0;2024-10-11;Electrónica
2732;Televisor;7389,0;5,0;2024-10-11;Electrónica
97;Elementos de cerámica;11632,0;9,0;2024-10-12;Decoración
317;Elementos de cerámica;9469,0;11,0;2024-10-12;Decoración
472;Cuadro decorativo;7890,0;2,0;2024-10-12;Decoración
725;Alfombra;11136,0;11,0;2024-10-12;Decoración
1890;Plancha de vapor;10224,0;9,0;2024-10-12;Electrodomésticos
2137;Cámara digital;10868,0;1,0;2024-10-12;Electrónica
2242;Televisor;7227,0;7,0;2024-10-12;Electrónica
2352;Televisor;8227,0;2,0;2024-10-12;Electrónica
2359;Proyector;5224,0;10,0;2024-10-12;Electrónica
2470;Consola de videojuegos;11181,0;9,0;2024-10-12;Electrónica
2821;Parlantes Bluetooth;11762,0;9,0;2024-10-12;Electrónica
646;Cortinas;4498,0;6,0;2024-10-13;Decoración
1034;Aspiradora;4482,0;2,0;2024-10-13;Electrodomésticos
2075;Auriculares;7539,0;7,0;2024-10-13;Electrónica
2710;Consola de videojuegos;4181,0;7,0;2024-10-13;Electrónica
182;Cuadro decorativo;7836,0;11,0;2024-10-14;Decoración
1178;Cafetera;6169,0;8,0;2024-10-14;Electrodomésticos
1687;Horno eléctrico;11785,0;5,0;2024-10-14;Electrodomésticos
1850;Plancha de vapor;2860,0;5,0;2024-10-14;Electrodomésticos
2291;Parlantes Bluetooth;11195,0;5,0;2024-10-14;Electrónica
520;Adorno de pared;8598,0;5,0;2024-10-15;Decoración
564;Jarrón decorativo;5128,0;7,0;2024-10-15;Decoración
990;Adorno de pared;7672,0;3,0;2024-10-15;Decoración
999;Candelabro;4709,0;5,0;2024-10-15;Decoración
1308;Cafetera;9689,0;7,0;2024-10-15;Electrodomésticos
2667;Cámara digital;2632,0;4,0;2024-10-15;Electrónica
2960;Consola de videojuegos;8702,0;11,0;2024-10-15;Electrónica
1321;Freidora eléctrica;2816,0;4,0;2024-10-16;Electrodomésticos
1637;Horno eléctrico;9324,0;11,0;2024-10-16;Electrodomésticos
2427;Cámara digital;9656,0;1,0;2024-10-16;Electrónica
2448;SmartWatch;10991,0;12,0;2024-10-16;Electrónica
266;Cortinas;9178,0;5,0;2024-10-17;Decoración
278;Rincón de plantas;12276,0;10,0;2024-10-17;Decoración
329;Candelabro;7250,0;11,0;2024-10-17;Decoración
355;Alfombra;12448,0;4,0;2024-10-17;Decoración
440;Adorno de pared;11349,0;2,0;2024-10-17;Decoración
1326;Secadora;10940,0;7,0;2024-10-18;Electrodomésticos
1512;Heladera;3772,0;10,0;2024-10-18;Electrodomésticos
1534;Aspiradora;9698,0;8,0;2024-10-18;Electrodomésticos
2614;Auriculares;4788,0;4,0;2024-10-18;Electrónica
9;Candelabro;5138,0;5,0;2024-10-19;Decoración
1574;Aspiradora;9259,0;10,0;2024-10-19;Electrodomésticos
1615;Lavadora;11440,0;1,0;2024-10-19;Electrodomésticos
1713;Microondas;6546,0;5,0;2024-10-19;Electrodomésticos
1859;Batidora;8135,0;8,0;2024-10-19;Electrodomésticos
2886;Laptop;4903,0;12,0;2024-10-19;Electrónica
33;Espejo decorativo;11371,0;7,0;2024-10-20;Decoración
72;Cuadro decorativo;11156,0;1,0;2024-10-20;Decoración
2923;Smartphone;3363,0;5,0;2024-10-20;Electrónica
2933;Smartphone;7488,0;5,0;2024-10-20;Electrónica
591;Lámpara de mesa;7462,0;1,0;2024-10-21;Decoración
620;Adorno de pared;9216,0;4,0;2024-10-21;Decoración
680;Adorno de pared;7666,0;3,0;2024-10-21;Decoración
864;Jarrón decorativo;5589,0;2,0;2024-10-21;Decoración
1215;Lavadora;9179,0;10,0;2024-10-21;Electrodomésticos
1385;Lavadora;11151,0;3,0;2024-10-21;Electrodomésticos
18;Rincón de plantas;3709,0;3,0;2024-10-22;Decoración
776;Cortinas;5680,0;1,0;2024-10-22;Decoración
942;Cuadro decorativo;9904,0;8,0;2024-10-22;Decoración
1766;Secadora;6513,0;9,0;2024-10-22;Electrodomésticos
1891;Freidora eléctrica;11296,0;6,0;2024-10-22;Electrodomésticos
2043;Smartphone;3055,0;4,0;2024-10-22;Electrónica
2128;SmartWatch;12302,0;6,0;2024-10-22;Electrónica
2472;Televisor;6741,0;1,0;2024-10-22;Electrónica
2940;Consola de videojuegos;3404,0;6,0;2024-10-22;Electrónica
596;Cortinas;7596,0;7,0;2024-10-23;Decoración
1206;Secadora;4422,0;1,0;2024-10-23;Electrodomésticos
1214;Aspiradora;12166,0;3,0;2024-10-23;Electrodomésticos
2051;Parlantes Bluetooth;4940,0;9,0;2024-10-23;Electrónica
2071;Parlantes Bluetooth;8797,0;12,0;2024-10-23;Electrónica
2094;Auriculares;11897,0;5,0;2024-10-23;Electrónica
2562;Televisor;7828,0;9,0;2024-10-23;Electrónica
2914;Auriculares;2634,0;5,0;2024-10-23;Electrónica
2965;Auriculares;7070,0;11,0;2024-10-23;Electrónica
1716;Secadora;6292,0;10,0;2024-10-24;Electrodomésticos
1925;Lavadora;9129,0;4,0;2024-10-24;Electrodomésticos
2183;Smartphone;11092,0;7,0;2024-10-24;Electrónica
2783;Smartphone;9567,0;8,0;2024-10-24;Electrónica
1014;Aspiradora;10617,0;12,0;2024-10-25;Electrodomésticos
1357;Horno eléctrico;7690,0;11,0;2024-10-25;Electrodomésticos
1388;Cafetera;8866,0;1,0;2024-10-25;Electrodomésticos
2103;Smartphone;4404,0;10,0;2024-10-25;Electrónica
2132;Televisor;11796,0;7,0;2024-10-25;Electrónica
2311;Parlantes Bluetooth;7972,0;6,0;2024-10-25;Electrónica
2607;Cámara digital;5475,0;10,0;2024-10-25;Electrónica
2781;Parlantes Bluetooth;6900,0;12,0;2024-10-25;Electrónica
114;Jarrón decorativo;10403,0;6,0;2024-10-26;Decoración
690;Adorno de pared;10395,0;8,0;2024-10-26;Decoración
853;Espejo decorativo;8721,0;7,0;2024-10-26;Decoración
1354;Aspiradora;5517,0;4,0;2024-10-26;Electrodomésticos
1449;Batidora;7318,0;12,0;2024-10-26;Electrodomésticos
1577;Horno eléctrico;6335,0;1,0;2024-10-26;Electrodomésticos
1676;Secadora;8846,0;9,0;2024-10-26;Electrodomésticos
1733;Microondas;3338,0;11,0;2024-10-26;Electrodomésticos
1987;Horno eléctrico;11312,0;6,0;2024-10-26;Electrodomésticos
2198;SmartWatch;7865,0;7,0;2024-10-26;Electrónica
2285;Auriculares;5738,0;1,0;2024-10-26;Electrónica
2878;SmartWatch;12244,0;5,0;2024-10-26;Electrónica
25;Alfombra;3869,0;1,0;2024-10-27;Decoración
674;Jarrón decorativo;10863,0;9,0;2024-10-27;Decoración
755;Alfombra;2768,0;3,0;2024-10-27;Decoración
835;Alfombra;8565,0;6,0;2024-10-27;Decoración
1005;Lavadora;4434,0;3,0;2024-10-27;Electrodomésticos
1033;Microondas;11360,0;3,0;2024-10-27;Electrodomésticos
1092;Heladera;9993,0;6,0;2024-10-27;Electrodomésticos
1094;Aspiradora;11550,0;8,0;2024-10-27;Electrodomésticos
1349;Batidora;10089,0;5,0;2024-10-27;Electrodomésticos
1519;Batidora;10117,0;11,0;2024-10-27;Electrodomésticos
1601;Freidora eléctrica;3254,0;11,0;2024-10-27;Electrodomésticos
2808;SmartWatch;5479,0;9,0;2024-10-27;Electrónica
343;Espejo decorativo;5049,0;4,0;2024-10-28;Decoración
499;Candelabro;10891,0;2,0;2024-10-28;Decoración
857;Elementos de cerámica;9106,0;8,0;2024-10-28;Decoración
1144;Aspiradora;9846,0;7,0;2024-10-28;Electrodomésticos
1487;Horno eléctrico;10275,0;9,0;2024-10-28;Electrodomésticos
1659;Batidora;10149,0;6,0;2024-10-28;Electrodomésticos
1911;Freidora eléctrica;4616,0;1,0;2024-10-28;Electrodomésticos
2217;Cámara digital;4971,0;11,0;2024-10-28;Electrónica
657;Elementos de cerámica;6967,0;3,0;2024-10-29;Decoración
1556;Secadora;11797,0;3,0;2024-10-29;Electrodomésticos
1930;Plancha de vapor;6420,0;5,0;2024-10-29;Electrodomésticos
2033;Smartphone;2994,0;11,0;2024-10-29;Electrónica
2107;Cámara digital;6414,0;3,0;2024-10-29;Electrónica
2529;Proyector;9221,0;4,0;2024-10-29;Electrónica
2553;Smartphone;7889,0;3,0;2024-10-29;Electrónica
2660;Consola de videojuegos;12446,0;4,0;2024-10-29;Electrónica
2774;Auriculares;3777,0;7,0;2024-10-29;Electrónica
190;Adorno de pared;3608,0;10,0;2024-10-30;Decoración
1395;Lavadora;3964,0;12,0;2024-10-30;Electrodomésticos
1403;Microondas;9118,0;1,0;2024-10-30;Electrodomésticos
1872;Heladera;6032,0;2,0;2024-10-30;Electrodomésticos
2081;Parlantes Bluetooth;9489,0;10,0;2024-10-30;Electrónica
2449;Proyector;10425,0;4,0;2024-10-30;Electrónica
2536;Laptop;12096,0;1,0;2024-10-30;Electrónica
47;Elementos de cerámica;6654,0;11,0;2024-10-31;Decoración
58;Rincón de plantas;5870,0;12,0;2024-10-31;Decoración
346;Cortinas;5257,0;3,0;2024-10-31;Decoración
523;Espejo decorativo;4546,0;12,0;2024-10-31;Decoración
539;Candelabro;8586,0;12,0;2024-10-31;Decoración
2166;Laptop;11557,0;5,0;2024-10-31;Electrónica
2178;SmartWatch;10412,0;8,0;2024-10-31;Electrónica
2238;SmartWatch;6847,0;6,0;2024-10-31;Electrónica
2483;Smartphone;9311,0;4,0;2024-10-31;Electrónica
2817;Cámara digital;2973,0;9,0;2024-10-31;Electrónica
2890;Consola de videojuegos;10599,0;5,0;2024-10-31;Electrónica
4;Jarrón decorativo;6412,0;12,0;2024-11-01;Decoración
284;Jarrón decorativo;4309,0;7,0;2024-11-01;Decoración
582;Cuadro decorativo;6167,0;10,0;2024-11-01;Decoración
2657;Cámara digital;3079,0;8,0;2024-11-01;Electrónica
2736;Laptop;11388,0;1,0;2024-11-01;Electrónica
5;Alfombra;7010,0;4,0;2024-11-02;Decoración
102;Cuadro decorativo;11997,0;3,0;2024-11-02;Decoración
605;Alfombra;12049,0;6,0;2024-11-02;Decoración
773;Espejo decorativo;6435,0;8,0;2024-11-02;Decoración
808;Rincón de plantas;6782,0;11,0;2024-11-02;Decoración
1293;Microondas;10074,0;11,0;2024-11-02;Electrodomésticos
1415;Lavadora;2944,0;10,0;2024-11-02;Electrodomésticos
1559;Batidora;5948,0;4,0;2024-11-02;Electrodomésticos
1780;Plancha de vapor;11900,0;1,0;2024-11-02;Electrodomésticos
1049;Batidora;6432,0;8,0;2024-11-03;Electrodomésticos
1420;Plancha de vapor;10054,0;6,0;2024-11-03;Electrodomésticos
610;Adorno de pared;2789,0;8,0;2024-11-04;Decoración
1262;Heladera;4372,0;1,0;2024-11-04;Electrodomésticos
27;Elementos de cerámica;11253,0;11,0;2024-11-05;Decoración
552;Cuadro decorativo;8867,0;11,0;2024-11-05;Decoración
587;Elementos de cerámica;3398,0;9,0;2024-11-05;Decoración
642;Cuadro decorativo;7367,0;7,0;2024-11-05;Decoración
1071;Freidora eléctrica;7174,0;2,0;2024-11-05;Electrodomésticos
1283;Microondas;9463,0;9,0;2024-11-05;Electrodomésticos
1466;Secadora;8531,0;5,0;2024-11-05;Electrodomésticos
1810;Plancha de vapor;7067,0;11,0;2024-11-05;Electrodomésticos
142;Cuadro decorativo;11444,0;10,0;2024-11-06;Decoración
464;Jarrón decorativo;4906,0;11,0;2024-11-06;Decoración
597;Elementos de cerámica;9657,0;8,0;2024-11-06;Decoración
634;Jarrón decorativo;4562,0;4,0;2024-11-06;Decoración
719;Lámpara de mesa;5643,0;2,0;2024-11-06;Decoración
758;Rincón de plantas;2900,0;10,0;2024-11-06;Decoración
875;Alfombra;3634,0;5,0;2024-11-06;Decoración
2412;Televisor;10845,0;8,0;2024-11-06;Electrónica
263;Espejo decorativo;10307,0;6,0;2024-11-07;Decoración
273;Espejo decorativo;4911,0;10,0;2024-11-07;Decoración
825;Alfombra;3470,0;1,0;2024-11-07;Decoración
862;Cuadro decorativo;4836,0;8,0;2024-11-07;Decoración
1493;Microondas;7363,0;12,0;2024-11-07;Electrodomésticos
1790;Plancha de vapor;8084,0;5,0;2024-11-07;Electrodomésticos
